# units: cm, T
xmin> -30.0
xmax> 24.900000000000013
nx> 10
ymin> -25.0
ymax> 18.199999999999996
ny> 7
zmin> -35.0
zmax> 29.0
nz> 9
tmin> -2e-09
tmax> 1.4999999999999994e-09
nt> 8
loopOrder> xyzt
! X	             Y	             Z	             T	            Fx	            Fy	            Fz
-1.78000000E+01	1.82000000E+01	-1.90000000E+01	-2.00000000E-09	1.67610748E+01	-3.41077301E+01	1.20594430E+01
-1.17000000E+01	1.82000000E+01	-1.90000000E+01	-2.00000000E-09	1.51863770E+01	-3.41077301E+01	1.20594430E+01
-5.60000000E+00	1.82000000E+01	-1.90000000E+01	-2.00000000E-09	1.40996648E+01	-3.41077301E+01	1.20594430E+01
5.00000000E-01	1.82000000E+01	-1.90000000E+01	-2.00000000E-09	1.37546369E+01	-3.41077301E+01	1.20594430E+01
6.60000000E+00	1.82000000E+01	-1.90000000E+01	-2.00000000E-09	1.42318419E+01	-3.41077301E+01	1.20594430E+01
1.27000000E+01	1.82000000E+01	-1.90000000E+01	-2.00000000E-09	1.54198738E+01	-3.41077301E+01	1.20594430E+01
1.88000000E+01	1.82000000E+01	-1.90000000E+01	-2.00000000E-09	1.70413802E+01	-3.41077301E+01	1.20594430E+01
2.49000000E+01	1.82000000E+01	-1.90000000E+01	-2.00000000E-09	1.87178119E+01	-3.41077301E+01	1.20594430E+01
-3.00000000E+01	-2.50000000E+01	-1.10000000E+01	-2.00000000E-09	8.39714497E+00	-2.13293494E+01	1.02326183E+01
-2.39000000E+01	-2.50000000E+01	-1.10000000E+01	-2.00000000E-09	9.27388184E+00	-2.13293494E+01	1.02326183E+01
-1.78000000E+01	-2.50000000E+01	-1.10000000E+01	-2.00000000E-09	1.03206652E+01	-2.13293494E+01	1.02326183E+01
-1.17000000E+01	-2.50000000E+01	-1.10000000E+01	-2.00000000E-09	1.12931179E+01	-2.13293494E+01	1.02326183E+01
-5.60000000E+00	-2.50000000E+01	-1.10000000E+01	-2.00000000E-09	1.19642157E+01	-2.13293494E+01	1.02326183E+01
5.00000000E-01	-2.50000000E+01	-1.10000000E+01	-2.00000000E-09	1.21772872E+01	-2.13293494E+01	1.02326183E+01
6.60000000E+00	-2.50000000E+01	-1.10000000E+01	-2.00000000E-09	1.18825899E+01	-2.13293494E+01	1.02326183E+01
1.27000000E+01	-2.50000000E+01	-1.10000000E+01	-2.00000000E-09	1.11489222E+01	-2.13293494E+01	1.02326183E+01
1.88000000E+01	-2.50000000E+01	-1.10000000E+01	-2.00000000E-09	1.01475630E+01	-2.13293494E+01	1.02326183E+01
2.49000000E+01	-2.50000000E+01	-1.10000000E+01	-2.00000000E-09	9.11228464E+00	-2.13293494E+01	1.02326183E+01
-3.00000000E+01	-1.78000000E+01	-1.10000000E+01	-2.00000000E-09	7.37870845E+00	-2.03781689E+01	1.02326183E+01
-2.39000000E+01	-1.78000000E+01	-1.10000000E+01	-2.00000000E-09	8.81172591E+00	-2.03781689E+01	1.02326183E+01
-1.78000000E+01	-1.78000000E+01	-1.10000000E+01	-2.00000000E-09	1.05226826E+01	-2.03781689E+01	1.02326183E+01
-1.17000000E+01	-1.78000000E+01	-1.10000000E+01	-2.00000000E-09	1.21121466E+01	-2.03781689E+01	1.02326183E+01
-5.60000000E+00	-1.78000000E+01	-1.10000000E+01	-2.00000000E-09	1.32090491E+01	-2.03781689E+01	1.02326183E+01
5.00000000E-01	-1.78000000E+01	-1.10000000E+01	-2.00000000E-09	1.35573124E+01	-2.03781689E+01	1.02326183E+01
6.60000000E+00	-1.78000000E+01	-1.10000000E+01	-2.00000000E-09	1.30756326E+01	-2.03781689E+01	1.02326183E+01
1.27000000E+01	-1.78000000E+01	-1.10000000E+01	-2.00000000E-09	1.18764603E+01	-2.03781689E+01	1.02326183E+01
1.88000000E+01	-1.78000000E+01	-1.10000000E+01	-2.00000000E-09	1.02397488E+01	-2.03781689E+01	1.02326183E+01
2.49000000E+01	-1.78000000E+01	-1.10000000E+01	-2.00000000E-09	8.54759695E+00	-2.03781689E+01	1.02326183E+01
-3.00000000E+01	-1.06000000E+01	-1.10000000E+01	-2.00000000E-09	7.66257867E+00	-1.93377847E+01	1.02326183E+01
-2.39000000E+01	-1.06000000E+01	-1.10000000E+01	-2.00000000E-09	8.94054327E+00	-1.93377847E+01	1.02326183E+01
-1.78000000E+01	-1.06000000E+01	-1.10000000E+01	-2.00000000E-09	1.04663740E+01	-1.93377847E+01	1.02326183E+01
-1.17000000E+01	-1.06000000E+01	-1.10000000E+01	-2.00000000E-09	1.18838576E+01	-1.93377847E+01	1.02326183E+01
-5.60000000E+00	-1.06000000E+01	-1.10000000E+01	-2.00000000E-09	1.28620750E+01	-1.93377847E+01	1.02326183E+01
5.00000000E-01	-1.06000000E+01	-1.10000000E+01	-2.00000000E-09	1.31726561E+01	-1.93377847E+01	1.02326183E+01
6.60000000E+00	-1.06000000E+01	-1.10000000E+01	-2.00000000E-09	1.27430941E+01	-1.93377847E+01	1.02326183E+01
1.27000000E+01	-1.06000000E+01	-1.10000000E+01	-2.00000000E-09	1.16736726E+01	-1.93377847E+01	1.02326183E+01
1.88000000E+01	-1.06000000E+01	-1.10000000E+01	-2.00000000E-09	1.02140537E+01	-1.93377847E+01	1.02326183E+01
2.49000000E+01	-1.06000000E+01	-1.10000000E+01	-2.00000000E-09	8.70499313E+00	-1.93377847E+01	1.02326183E+01
-3.00000000E+01	-3.40000000E+00	-1.10000000E+01	-2.00000000E-09	9.10784570E+00	-1.95439315E+01	1.02326183E+01
-2.39000000E+01	-3.40000000E+00	-1.10000000E+01	-2.00000000E-09	9.59639046E+00	-1.95439315E+01	1.02326183E+01
-1.78000000E+01	-3.40000000E+00	-1.10000000E+01	-2.00000000E-09	1.01796903E+01	-1.95439315E+01	1.02326183E+01
-1.17000000E+01	-3.40000000E+00	-1.10000000E+01	-2.00000000E-09	1.07215709E+01	-1.95439315E+01	1.02326183E+01
-5.60000000E+00	-3.40000000E+00	-1.10000000E+01	-2.00000000E-09	1.10955273E+01	-1.95439315E+01	1.02326183E+01
5.00000000E-01	-3.40000000E+00	-1.10000000E+01	-2.00000000E-09	1.12142573E+01	-1.95439315E+01	1.02326183E+01
6.60000000E+00	-3.40000000E+00	-1.10000000E+01	-2.00000000E-09	1.10500428E+01	-1.95439315E+01	1.02326183E+01
1.27000000E+01	-3.40000000E+00	-1.10000000E+01	-2.00000000E-09	1.06412207E+01	-1.95439315E+01	1.02326183E+01
1.88000000E+01	-3.40000000E+00	-1.10000000E+01	-2.00000000E-09	1.00832325E+01	-1.95439315E+01	1.02326183E+01
2.49000000E+01	-3.40000000E+00	-1.10000000E+01	-2.00000000E-09	9.50634353E+00	-1.95439315E+01	1.02326183E+01
-3.00000000E+01	3.80000000E+00	-1.10000000E+01	-2.00000000E-09	1.09970955E+01	-2.05100868E+01	1.02326183E+01
-2.39000000E+01	3.80000000E+00	-1.10000000E+01	-2.00000000E-09	1.04537124E+01	-2.05100868E+01	1.02326183E+01
-1.78000000E+01	3.80000000E+00	-1.10000000E+01	-2.00000000E-09	9.80493809E+00	-2.05100868E+01	1.02326183E+01
-1.17000000E+01	3.80000000E+00	-1.10000000E+01	-2.00000000E-09	9.20223233E+00	-2.05100868E+01	1.02326183E+01
-5.60000000E+00	3.80000000E+00	-1.10000000E+01	-2.00000000E-09	8.78630000E+00	-2.05100868E+01	1.02326183E+01
5.00000000E-01	3.80000000E+00	-1.10000000E+01	-2.00000000E-09	8.65424272E+00	-2.05100868E+01	1.02326183E+01
6.60000000E+00	3.80000000E+00	-1.10000000E+01	-2.00000000E-09	8.83688997E+00	-2.05100868E+01	1.02326183E+01
1.27000000E+01	3.80000000E+00	-1.10000000E+01	-2.00000000E-09	9.29160176E+00	-2.05100868E+01	1.02326183E+01
1.88000000E+01	3.80000000E+00	-1.10000000E+01	-2.00000000E-09	9.91222323E+00	-2.05100868E+01	1.02326183E+01
2.49000000E+01	3.80000000E+00	-1.10000000E+01	-2.00000000E-09	1.05538670E+01	-2.05100868E+01	1.02326183E+01
-3.00000000E+01	1.10000000E+01	-1.10000000E+01	-2.00000000E-09	1.23925262E+01	-2.06403317E+01	1.02326183E+01
-2.39000000E+01	1.10000000E+01	-1.10000000E+01	-2.00000000E-09	1.10869444E+01	-2.06403317E+01	1.02326183E+01
-1.78000000E+01	1.10000000E+01	-1.10000000E+01	-2.00000000E-09	9.52813998E+00	-2.06403317E+01	1.02326183E+01
-1.17000000E+01	1.10000000E+01	-1.10000000E+01	-2.00000000E-09	8.08002413E+00	-2.06403317E+01	1.02326183E+01
-5.60000000E+00	1.10000000E+01	-1.10000000E+01	-2.00000000E-09	7.08066717E+00	-2.06403317E+01	1.02326183E+01
5.00000000E-01	1.10000000E+01	-1.10000000E+01	-2.00000000E-09	6.76337430E+00	-2.06403317E+01	1.02326183E+01
6.60000000E+00	1.10000000E+01	-1.10000000E+01	-2.00000000E-09	7.20221923E+00	-2.06403317E+01	1.02326183E+01
1.27000000E+01	1.10000000E+01	-1.10000000E+01	-2.00000000E-09	8.29475128E+00	-2.06403317E+01	1.02326183E+01
1.88000000E+01	1.10000000E+01	-1.10000000E+01	-2.00000000E-09	9.78591303E+00	-2.06403317E+01	1.02326183E+01
2.49000000E+01	1.10000000E+01	-1.10000000E+01	-2.00000000E-09	1.13275849E+01	-2.06403317E+01	1.02326183E+01
-3.00000000E+01	1.82000000E+01	-1.10000000E+01	-2.00000000E-09	1.26014619E+01	-1.95589713E+01	1.02326183E+01
-2.39000000E+01	1.82000000E+01	-1.10000000E+01	-2.00000000E-09	1.11817573E+01	-1.95589713E+01	1.02326183E+01
-1.78000000E+01	1.82000000E+01	-1.10000000E+01	-2.00000000E-09	9.48669542E+00	-1.95589713E+01	1.02326183E+01
-1.17000000E+01	1.82000000E+01	-1.10000000E+01	-2.00000000E-09	7.91199759E+00	-1.95589713E+01	1.02326183E+01
-5.60000000E+00	1.82000000E+01	-1.10000000E+01	-2.00000000E-09	6.82528535E+00	-1.95589713E+01	1.02326183E+01
5.00000000E-01	1.82000000E+01	-1.10000000E+01	-2.00000000E-09	6.48025744E+00	-1.95589713E+01	1.02326183E+01
6.60000000E+00	1.82000000E+01	-1.10000000E+01	-2.00000000E-09	6.95746246E+00	-1.95589713E+01	1.02326183E+01
1.27000000E+01	1.82000000E+01	-1.10000000E+01	-2.00000000E-09	8.14549436E+00	-1.95589713E+01	1.02326183E+01
1.88000000E+01	1.82000000E+01	-1.10000000E+01	-2.00000000E-09	9.76700079E+00	-1.95589713E+01	1.02326183E+01
2.49000000E+01	1.82000000E+01	-1.10000000E+01	-2.00000000E-09	1.14434325E+01	-1.95589713E+01	1.02326183E+01
-3.00000000E+01	-2.50000000E+01	-3.00000000E+00	-2.00000000E-09	1.12276555E+00	-6.78059059E+00	3.23671319E+00
-2.39000000E+01	-2.50000000E+01	-3.00000000E+00	-2.00000000E-09	1.99950242E+00	-6.78059059E+00	3.23671319E+00
-1.78000000E+01	-2.50000000E+01	-3.00000000E+00	-2.00000000E-09	3.04628577E+00	-6.78059059E+00	3.23671319E+00
-1.17000000E+01	-2.50000000E+01	-3.00000000E+00	-2.00000000E-09	4.01873847E+00	-6.78059059E+00	3.23671319E+00
-5.60000000E+00	-2.50000000E+01	-3.00000000E+00	-2.00000000E-09	4.68983627E+00	-6.78059059E+00	3.23671319E+00
5.00000000E-01	-2.50000000E+01	-3.00000000E+00	-2.00000000E-09	4.90290783E+00	-6.78059059E+00	3.23671319E+00
6.60000000E+00	-2.50000000E+01	-3.00000000E+00	-2.00000000E-09	4.60821046E+00	-6.78059059E+00	3.23671319E+00
1.27000000E+01	-2.50000000E+01	-3.00000000E+00	-2.00000000E-09	3.87454283E+00	-6.78059059E+00	3.23671319E+00
1.88000000E+01	-2.50000000E+01	-3.00000000E+00	-2.00000000E-09	2.87318354E+00	-6.78059059E+00	3.23671319E+00
2.49000000E+01	-2.50000000E+01	-3.00000000E+00	-2.00000000E-09	1.83790523E+00	-6.78059059E+00	3.23671319E+00
-3.00000000E+01	-1.78000000E+01	-3.00000000E+00	-2.00000000E-09	1.04329039E-01	-5.82941004E+00	3.23671319E+00
-2.39000000E+01	-1.78000000E+01	-3.00000000E+00	-2.00000000E-09	1.53734650E+00	-5.82941004E+00	3.23671319E+00
-1.78000000E+01	-1.78000000E+01	-3.00000000E+00	-2.00000000E-09	3.24830319E+00	-5.82941004E+00	3.23671319E+00
-1.17000000E+01	-1.78000000E+01	-3.00000000E+00	-2.00000000E-09	4.83776719E+00	-5.82941004E+00	3.23671319E+00
-5.60000000E+00	-1.78000000E+01	-3.00000000E+00	-2.00000000E-09	5.93466969E+00	-5.82941004E+00	3.23671319E+00
5.00000000E-01	-1.78000000E+01	-3.00000000E+00	-2.00000000E-09	6.28293298E+00	-5.82941004E+00	3.23671319E+00
6.60000000E+00	-1.78000000E+01	-3.00000000E+00	-2.00000000E-09	5.80125314E+00	-5.82941004E+00	3.23671319E+00
1.27000000E+01	-1.78000000E+01	-3.00000000E+00	-2.00000000E-09	4.60208089E+00	-5.82941004E+00	3.23671319E+00
1.88000000E+01	-1.78000000E+01	-3.00000000E+00	-2.00000000E-09	2.96536935E+00	-5.82941004E+00	3.23671319E+00
2.49000000E+01	-1.78000000E+01	-3.00000000E+00	-2.00000000E-09	1.27321753E+00	-5.82941004E+00	3.23671319E+00
-3.00000000E+01	-1.06000000E+01	-3.00000000E+00	-2.00000000E-09	3.88199256E-01	-4.78902588E+00	3.23671319E+00
-2.39000000E+01	-1.06000000E+01	-3.00000000E+00	-2.00000000E-09	1.66616386E+00	-4.78902588E+00	3.23671319E+00
-1.78000000E+01	-1.06000000E+01	-3.00000000E+00	-2.00000000E-09	3.19199460E+00	-4.78902588E+00	3.23671319E+00
-1.17000000E+01	-1.06000000E+01	-3.00000000E+00	-2.00000000E-09	4.60947818E+00	-4.78902588E+00	3.23671319E+00
-5.60000000E+00	-1.06000000E+01	-3.00000000E+00	-2.00000000E-09	5.58769555E+00	-4.78902588E+00	3.23671319E+00
5.00000000E-01	-1.06000000E+01	-3.00000000E+00	-2.00000000E-09	5.89827666E+00	-4.78902588E+00	3.23671319E+00
6.60000000E+00	-1.06000000E+01	-3.00000000E+00	-2.00000000E-09	5.46871470E+00	-4.78902588E+00	3.23671319E+00
1.27000000E+01	-1.06000000E+01	-3.00000000E+00	-2.00000000E-09	4.39929320E+00	-4.78902588E+00	3.23671319E+00
1.88000000E+01	-1.06000000E+01	-3.00000000E+00	-2.00000000E-09	2.93967427E+00	-4.78902588E+00	3.23671319E+00
2.49000000E+01	-1.06000000E+01	-3.00000000E+00	-2.00000000E-09	1.43061372E+00	-4.78902588E+00	3.23671319E+00
-3.00000000E+01	-3.40000000E+00	-3.00000000E+00	-2.00000000E-09	1.83346628E+00	-4.99517267E+00	3.23671319E+00
-2.39000000E+01	-3.40000000E+00	-3.00000000E+00	-2.00000000E-09	2.32201104E+00	-4.99517267E+00	3.23671319E+00
-1.78000000E+01	-3.40000000E+00	-3.00000000E+00	-2.00000000E-09	2.90531093E+00	-4.99517267E+00	3.23671319E+00
-1.17000000E+01	-3.40000000E+00	-3.00000000E+00	-2.00000000E-09	3.44719149E+00	-4.99517267E+00	3.23671319E+00
-5.60000000E+00	-3.40000000E+00	-3.00000000E+00	-2.00000000E-09	3.82114784E+00	-4.99517267E+00	3.23671319E+00
5.00000000E-01	-3.40000000E+00	-3.00000000E+00	-2.00000000E-09	3.93987786E+00	-4.99517267E+00	3.23671319E+00
6.60000000E+00	-3.40000000E+00	-3.00000000E+00	-2.00000000E-09	3.77566342E+00	-4.99517267E+00	3.23671319E+00
1.27000000E+01	-3.40000000E+00	-3.00000000E+00	-2.00000000E-09	3.36684124E+00	-4.99517267E+00	3.23671319E+00
1.88000000E+01	-3.40000000E+00	-3.00000000E+00	-2.00000000E-09	2.80885304E+00	-4.99517267E+00	3.23671319E+00
2.49000000E+01	-3.40000000E+00	-3.00000000E+00	-2.00000000E-09	2.23196411E+00	-4.99517267E+00	3.23671319E+00
-3.00000000E+01	3.80000000E+00	-3.00000000E+00	-2.00000000E-09	3.72271613E+00	-5.96132794E+00	3.23671319E+00
-2.39000000E+01	3.80000000E+00	-3.00000000E+00	-2.00000000E-09	3.17933302E+00	-5.96132794E+00	3.23671319E+00
-1.78000000E+01	3.80000000E+00	-3.00000000E+00	-2.00000000E-09	2.53055868E+00	-5.96132794E+00	3.23671319E+00
-1.17000000E+01	3.80000000E+00	-3.00000000E+00	-2.00000000E-09	1.92785291E+00	-5.96132794E+00	3.23671319E+00
-5.60000000E+00	3.80000000E+00	-3.00000000E+00	-2.00000000E-09	1.51192059E+00	-5.96132794E+00	3.23671319E+00
5.00000000E-01	3.80000000E+00	-3.00000000E+00	-2.00000000E-09	1.37986331E+00	-5.96132794E+00	3.23671319E+00
6.60000000E+00	3.80000000E+00	-3.00000000E+00	-2.00000000E-09	1.56251055E+00	-5.96132794E+00	3.23671319E+00
1.27000000E+01	3.80000000E+00	-3.00000000E+00	-2.00000000E-09	2.01722235E+00	-5.96132794E+00	3.23671319E+00
1.88000000E+01	3.80000000E+00	-3.00000000E+00	-2.00000000E-09	2.63784381E+00	-5.96132794E+00	3.23671319E+00
2.49000000E+01	3.80000000E+00	-3.00000000E+00	-2.00000000E-09	3.27948757E+00	-5.96132794E+00	3.23671319E+00
-3.00000000E+01	1.10000000E+01	-3.00000000E+00	-2.00000000E-09	5.11814681E+00	-6.09157290E+00	3.23671319E+00
-2.39000000E+01	1.10000000E+01	-3.00000000E+00	-2.00000000E-09	3.81256499E+00	-6.09157290E+00	3.23671319E+00
-1.78000000E+01	1.10000000E+01	-3.00000000E+00	-2.00000000E-09	2.25376057E+00	-6.09157290E+00	3.23671319E+00
-1.17000000E+01	1.10000000E+01	-3.00000000E+00	-2.00000000E-09	8.05644711E-01	-6.09157290E+00	3.23671319E+00
-5.60000000E+00	1.10000000E+01	-3.00000000E+00	-2.00000000E-09	-1.93712244E-01	-6.09157290E+00	3.23671319E+00
5.00000000E-01	1.10000000E+01	-3.00000000E+00	-2.00000000E-09	-5.11005110E-01	-6.09157290E+00	3.23671319E+00
6.60000000E+00	1.10000000E+01	-3.00000000E+00	-2.00000000E-09	-7.21601821E-02	-6.09157290E+00	3.23671319E+00
1.27000000E+01	1.10000000E+01	-3.00000000E+00	-2.00000000E-09	1.02037186E+00	-6.09157290E+00	3.23671319E+00
1.88000000E+01	1.10000000E+01	-3.00000000E+00	-2.00000000E-09	2.51153361E+00	-6.09157290E+00	3.23671319E+00
2.49000000E+01	1.10000000E+01	-3.00000000E+00	-2.00000000E-09	4.05320544E+00	-6.09157290E+00	3.23671319E+00
-3.00000000E+01	1.82000000E+01	-3.00000000E+00	-2.00000000E-09	5.32708254E+00	-5.01021244E+00	3.23671319E+00
-2.39000000E+01	1.82000000E+01	-3.00000000E+00	-2.00000000E-09	3.90737786E+00	-5.01021244E+00	3.23671319E+00
-1.78000000E+01	1.82000000E+01	-3.00000000E+00	-2.00000000E-09	2.21231601E+00	-5.01021244E+00	3.23671319E+00
-1.17000000E+01	1.82000000E+01	-3.00000000E+00	-2.00000000E-09	6.37618175E-01	-5.01021244E+00	3.23671319E+00
-5.60000000E+00	1.82000000E+01	-3.00000000E+00	-2.00000000E-09	-4.49094067E-01	-5.01021244E+00	3.23671319E+00
5.00000000E-01	1.82000000E+01	-3.00000000E+00	-2.00000000E-09	-7.94121977E-01	-5.01021244E+00	3.23671319E+00
6.60000000E+00	1.82000000E+01	-3.00000000E+00	-2.00000000E-09	-3.16916957E-01	-5.01021244E+00	3.23671319E+00
1.27000000E+01	1.82000000E+01	-3.00000000E+00	-2.00000000E-09	8.71114946E-01	-5.01021244E+00	3.23671319E+00
1.88000000E+01	1.82000000E+01	-3.00000000E+00	-2.00000000E-09	2.49262138E+00	-5.01021244E+00	3.23671319E+00
2.49000000E+01	1.82000000E+01	-3.00000000E+00	-2.00000000E-09	4.16905305E+00	-5.01021244E+00	3.23671319E+00
-3.00000000E+01	-2.50000000E+01	5.00000000E+00	-2.00000000E-09	-6.15161386E+00	7.76816824E+00	-5.28617743E+00
-2.39000000E+01	-2.50000000E+01	5.00000000E+00	-2.00000000E-09	-5.27487699E+00	7.76816824E+00	-5.28617743E+00
-1.78000000E+01	-2.50000000E+01	5.00000000E+00	-2.00000000E-09	-4.22809364E+00	7.76816824E+00	-5.28617743E+00
-1.17000000E+01	-2.50000000E+01	5.00000000E+00	-2.00000000E-09	-3.25564094E+00	7.76816824E+00	-5.28617743E+00
-5.60000000E+00	-2.50000000E+01	5.00000000E+00	-2.00000000E-09	-2.58454314E+00	7.76816824E+00	-5.28617743E+00
5.00000000E-01	-2.50000000E+01	5.00000000E+00	-2.00000000E-09	-2.37147158E+00	7.76816824E+00	-5.28617743E+00
6.60000000E+00	-2.50000000E+01	5.00000000E+00	-2.00000000E-09	-2.66616895E+00	7.76816824E+00	-5.28617743E+00
1.27000000E+01	-2.50000000E+01	5.00000000E+00	-2.00000000E-09	-3.39983659E+00	7.76816824E+00	-5.28617743E+00
1.88000000E+01	-2.50000000E+01	5.00000000E+00	-2.00000000E-09	-4.40119588E+00	7.76816824E+00	-5.28617743E+00
2.49000000E+01	-2.50000000E+01	5.00000000E+00	-2.00000000E-09	-5.43647419E+00	7.76816824E+00	-5.28617743E+00
-3.00000000E+01	-1.78000000E+01	5.00000000E+00	-2.00000000E-09	-7.17005038E+00	8.71934879E+00	-5.28617743E+00
-2.39000000E+01	-1.78000000E+01	5.00000000E+00	-2.00000000E-09	-5.73703292E+00	8.71934879E+00	-5.28617743E+00
-1.78000000E+01	-1.78000000E+01	5.00000000E+00	-2.00000000E-09	-4.02607623E+00	8.71934879E+00	-5.28617743E+00
-1.17000000E+01	-1.78000000E+01	5.00000000E+00	-2.00000000E-09	-2.43661222E+00	8.71934879E+00	-5.28617743E+00
-5.60000000E+00	-1.78000000E+01	5.00000000E+00	-2.00000000E-09	-1.33970972E+00	8.71934879E+00	-5.28617743E+00
5.00000000E-01	-1.78000000E+01	5.00000000E+00	-2.00000000E-09	-9.91446434E-01	8.71934879E+00	-5.28617743E+00
6.60000000E+00	-1.78000000E+01	5.00000000E+00	-2.00000000E-09	-1.47312627E+00	8.71934879E+00	-5.28617743E+00
1.27000000E+01	-1.78000000E+01	5.00000000E+00	-2.00000000E-09	-2.67229853E+00	8.71934879E+00	-5.28617743E+00
1.88000000E+01	-1.78000000E+01	5.00000000E+00	-2.00000000E-09	-4.30901006E+00	8.71934879E+00	-5.28617743E+00
2.49000000E+01	-1.78000000E+01	5.00000000E+00	-2.00000000E-09	-6.00116188E+00	8.71934879E+00	-5.28617743E+00
-3.00000000E+01	-1.06000000E+01	5.00000000E+00	-2.00000000E-09	-6.88618016E+00	9.75973295E+00	-5.28617743E+00
-2.39000000E+01	-1.06000000E+01	5.00000000E+00	-2.00000000E-09	-5.60821556E+00	9.75973295E+00	-5.28617743E+00
-1.78000000E+01	-1.06000000E+01	5.00000000E+00	-2.00000000E-09	-4.08238482E+00	9.75973295E+00	-5.28617743E+00
-1.17000000E+01	-1.06000000E+01	5.00000000E+00	-2.00000000E-09	-2.66490123E+00	9.75973295E+00	-5.28617743E+00
-5.60000000E+00	-1.06000000E+01	5.00000000E+00	-2.00000000E-09	-1.68668386E+00	9.75973295E+00	-5.28617743E+00
5.00000000E-01	-1.06000000E+01	5.00000000E+00	-2.00000000E-09	-1.37610275E+00	9.75973295E+00	-5.28617743E+00
6.60000000E+00	-1.06000000E+01	5.00000000E+00	-2.00000000E-09	-1.80566471E+00	9.75973295E+00	-5.28617743E+00
1.27000000E+01	-1.06000000E+01	5.00000000E+00	-2.00000000E-09	-2.87508622E+00	9.75973295E+00	-5.28617743E+00
1.88000000E+01	-1.06000000E+01	5.00000000E+00	-2.00000000E-09	-4.33470514E+00	9.75973295E+00	-5.28617743E+00
2.49000000E+01	-1.06000000E+01	5.00000000E+00	-2.00000000E-09	-5.84376570E+00	9.75973295E+00	-5.28617743E+00
-3.00000000E+01	-3.40000000E+00	5.00000000E+00	-2.00000000E-09	-5.44091313E+00	9.55358616E+00	-5.28617743E+00
-2.39000000E+01	-3.40000000E+00	5.00000000E+00	-2.00000000E-09	-4.95236837E+00	9.55358616E+00	-5.28617743E+00
-1.78000000E+01	-3.40000000E+00	5.00000000E+00	-2.00000000E-09	-4.36906848E+00	9.55358616E+00	-5.28617743E+00
-1.17000000E+01	-3.40000000E+00	5.00000000E+00	-2.00000000E-09	-3.82718792E+00	9.55358616E+00	-5.28617743E+00
-5.60000000E+00	-3.40000000E+00	5.00000000E+00	-2.00000000E-09	-3.45323158E+00	9.55358616E+00	-5.28617743E+00
5.00000000E-01	-3.40000000E+00	5.00000000E+00	-2.00000000E-09	-3.33450155E+00	9.55358616E+00	-5.28617743E+00
6.60000000E+00	-3.40000000E+00	5.00000000E+00	-2.00000000E-09	-3.49871599E+00	9.55358616E+00	-5.28617743E+00
1.27000000E+01	-3.40000000E+00	5.00000000E+00	-2.00000000E-09	-3.90753817E+00	9.55358616E+00	-5.28617743E+00
1.88000000E+01	-3.40000000E+00	5.00000000E+00	-2.00000000E-09	-4.46552638E+00	9.55358616E+00	-5.28617743E+00
2.49000000E+01	-3.40000000E+00	5.00000000E+00	-2.00000000E-09	-5.04241530E+00	9.55358616E+00	-5.28617743E+00
-3.00000000E+01	3.80000000E+00	5.00000000E+00	-2.00000000E-09	-3.55166329E+00	8.58743089E+00	-5.28617743E+00
-2.39000000E+01	3.80000000E+00	5.00000000E+00	-2.00000000E-09	-4.09504639E+00	8.58743089E+00	-5.28617743E+00
-1.78000000E+01	3.80000000E+00	5.00000000E+00	-2.00000000E-09	-4.74382073E+00	8.58743089E+00	-5.28617743E+00
-1.17000000E+01	3.80000000E+00	5.00000000E+00	-2.00000000E-09	-5.34652650E+00	8.58743089E+00	-5.28617743E+00
-5.60000000E+00	3.80000000E+00	5.00000000E+00	-2.00000000E-09	-5.76245883E+00	8.58743089E+00	-5.28617743E+00
5.00000000E-01	3.80000000E+00	5.00000000E+00	-2.00000000E-09	-5.89451611E+00	8.58743089E+00	-5.28617743E+00
6.60000000E+00	3.80000000E+00	5.00000000E+00	-2.00000000E-09	-5.71186886E+00	8.58743089E+00	-5.28617743E+00
1.27000000E+01	3.80000000E+00	5.00000000E+00	-2.00000000E-09	-5.25715707E+00	8.58743089E+00	-5.28617743E+00
1.88000000E+01	3.80000000E+00	5.00000000E+00	-2.00000000E-09	-4.63653560E+00	8.58743089E+00	-5.28617743E+00
2.49000000E+01	3.80000000E+00	5.00000000E+00	-2.00000000E-09	-3.99489185E+00	8.58743089E+00	-5.28617743E+00
-3.00000000E+01	1.10000000E+01	5.00000000E+00	-2.00000000E-09	-2.15623260E+00	8.45718593E+00	-5.28617743E+00
-2.39000000E+01	1.10000000E+01	5.00000000E+00	-2.00000000E-09	-3.46181442E+00	8.45718593E+00	-5.28617743E+00
-1.78000000E+01	1.10000000E+01	5.00000000E+00	-2.00000000E-09	-5.02061885E+00	8.45718593E+00	-5.28617743E+00
-1.17000000E+01	1.10000000E+01	5.00000000E+00	-2.00000000E-09	-6.46873470E+00	8.45718593E+00	-5.28617743E+00
-5.60000000E+00	1.10000000E+01	5.00000000E+00	-2.00000000E-09	-7.46809166E+00	8.45718593E+00	-5.28617743E+00
5.00000000E-01	1.10000000E+01	5.00000000E+00	-2.00000000E-09	-7.78538452E+00	8.45718593E+00	-5.28617743E+00
6.60000000E+00	1.10000000E+01	5.00000000E+00	-2.00000000E-09	-7.34653960E+00	8.45718593E+00	-5.28617743E+00
1.27000000E+01	1.10000000E+01	5.00000000E+00	-2.00000000E-09	-6.25400755E+00	8.45718593E+00	-5.28617743E+00
